ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
354,525,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.846,0.668,0.841/L260=0.861,0.795,2.148/L261=7.609,5.333,7.486/L262=1.303,0.698,1.211; peak=L261 margin=5.461; split fraction/run=0.150/14; outer edges=7/714; body=6.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.998,0.632,0.913/L523=4.161,5.201,5.639/L524=8.010,0.788,1.622/L525=0.729,0.637,1.445; peak=L524 margin=2.370; split fraction/run=0.879/124; outer edges=8/714; body=7.0+/-4.6/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
355,526,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.796,0.635,0.813/L260=0.839,0.657,2.785/L261=7.238,5.101,7.744/L262=1.296,0.613,1.147; peak=L261 margin=4.959; split fraction/run=0.257/40; outer edges=9/638; body=6.0+/-2.3/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.693,0.679,0.800/L523=2.491,5.143,5.948/L524=8.266,0.869,1.475/L525=0.924,0.807,1.612; peak=L524 margin=2.318; split fraction/run=0.902/138; outer edges=6/714; body=6.0+/-4.5/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
356,527,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.730,0.599,0.819/L260=0.677,0.502,2.473/L261=7.548,5.039,7.458/L262=1.089,0.693,1.447; peak=L261 margin=5.075; split fraction/run=0.229/41; outer edges=6/636; body=7.0+/-4.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.781,0.694,0.775/L523=2.685,5.439,5.856/L524=7.688,0.865,1.411/L525=0.656,0.931,1.413; peak=L524 margin=1.832; split fraction/run=0.953/172; outer edges=7/714; body=7.0+/-4.5/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
357,528,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.808,0.575,0.938/L260=0.701,0.484,1.641/L261=7.353,5.164,7.715/L262=1.064,0.842,1.704; peak=L261 margin=6.011; split fraction/run=0.098/7; outer edges=7/714; body=6.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.881,0.629,0.738/L523=2.792,5.107,5.690/L524=9.030,0.780,1.369/L525=0.993,0.807,2.247; peak=L524 margin=3.341; split fraction/run=0.893/155; outer edges=6/714; body=6.0+/-4.5/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
358,529,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.869,0.549,1.069/L260=0.780,0.642,2.004/L261=7.772,5.195,6.768/L262=1.051,0.886,1.474; peak=L261 margin=5.768; split fraction/run=0.294/26; outer edges=7/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.901,0.815,0.866/L523=2.792,5.478,5.108/L524=7.867,0.711,1.257/L525=0.907,0.891,2.059; peak=L524 margin=2.389; split fraction/run=0.883/182; outer edges=8/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
359,530,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.794,0.516,0.796/L260=1.022,0.712,2.033/L261=7.594,5.315,6.661/L262=0.988,0.788,1.469; peak=L261 margin=5.561; split fraction/run=0.271/35; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.808,0.587,0.973/L523=5.020,5.256,5.399/L524=8.235,0.842,1.277/L525=0.636,0.865,2.104; peak=L524 margin=2.836; split fraction/run=0.893/127; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
360,531,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.057,0.515,0.706/L260=1.279,0.870,2.335/L261=7.794,5.123,6.743/L262=1.051,0.648,1.366; peak=L261 margin=5.459; split fraction/run=0.304/29; outer edges=7/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.801,0.554,0.863/L523=4.849,5.392,6.001/L524=8.298,0.878,1.380/L525=0.907,0.781,2.199; peak=L524 margin=2.298; split fraction/run=0.949/155; outer edges=7/714; body=6.0+/-6.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
361,532,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.861,0.505,0.665/L260=0.989,0.744,2.466/L261=7.646,5.479,6.297/L262=1.199,0.941,1.530; peak=L261 margin=5.180; split fraction/run=0.276/29; outer edges=7/714; body=6.0+/-6.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.963,0.571,0.884/L523=5.752,5.155,5.882/L524=8.743,0.680,1.578/L525=0.638,0.855,2.055; peak=L524 margin=2.860; split fraction/run=0.907/151; outer edges=5/714; body=6.0+/-6.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
362,533,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.777,0.543,0.702/L260=0.860,0.596,2.406/L261=7.892,5.083,7.621/L262=1.084,0.736,1.532; peak=L261 margin=5.486; split fraction/run=0.196/20; outer edges=6/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.703,0.739,0.649/L523=4.400,5.666,5.626/L524=8.028,0.931,1.521/L525=0.650,0.879,2.110; peak=L524 margin=2.363; split fraction/run=0.883/166; outer edges=7/714; body=7.0+/-4.5/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
363,534,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.829,0.658,0.950/L260=1.048,0.688,3.213/L261=7.619,5.431,7.617/L262=1.066,0.811,1.420; peak=L261 margin=4.406; split fraction/run=0.350/38; outer edges=7/611; body=6.0+/-6.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.932,0.492,0.777/L523=5.259,5.159,5.598/L524=8.467,0.933,1.499/L525=0.963,0.735,1.953; peak=L524 margin=2.869; split fraction/run=0.887/165; outer edges=5/714; body=6.0+/-6.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
364,535,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.936,0.583,0.846/L260=0.728,0.495,2.668/L261=7.873,5.255,6.846/L262=1.066,0.747,1.586; peak=L261 margin=5.206; split fraction/run=0.341/64; outer edges=7/613; body=6.0+/-6.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.949,0.559,0.941/L523=4.021,5.415,5.414/L524=7.526,1.016,1.763/L525=0.810,1.004,2.125; peak=L524 margin=2.111; split fraction/run=0.888/179; outer edges=9/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
365,536,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.876,0.537,0.643/L260=0.857,0.666,2.949/L261=7.783,5.310,7.473/L262=1.278,0.614,1.483; peak=L261 margin=4.834; split fraction/run=0.332/60; outer edges=7/618; body=7.0+/-5.5/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.755,0.614,0.783/L523=2.915,5.100,5.424/L524=8.105,0.678,1.366/L525=0.772,0.874,1.749; peak=L524 margin=2.680; split fraction/run=0.963/145; outer edges=5/711; body=6.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
366,537,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.852,0.557,0.916/L260=0.913,0.696,2.813/L261=7.998,5.144,6.902/L262=1.212,0.908,1.694; peak=L261 margin=5.185; split fraction/run=0.346/33; outer edges=6/612; body=7.0+/-4.3/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.864,0.597,0.768/L523=4.917,5.390,5.522/L524=8.675,0.792,1.627/L525=0.910,1.081,2.389; peak=L524 margin=3.152; split fraction/run=0.854/151; outer edges=7/714; body=6.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
367,538,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.856,0.546,0.700/L260=0.886,0.532,1.736/L261=7.472,5.205,7.280/L262=1.299,0.674,1.511; peak=L261 margin=5.736; split fraction/run=0.196/25; outer edges=7/714; body=7.0+/-3.5/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.810,0.562,0.973/L523=4.503,5.462,5.766/L524=7.852,0.964,1.446/L525=0.773,0.929,2.279; peak=L524 margin=2.085; split fraction/run=0.893/159; outer edges=5/714; body=7.0+/-4.6/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
368,539,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.051,0.566,0.900/L260=0.926,0.550,2.415/L261=7.966,5.237,6.800/L262=1.050,0.938,1.013; peak=L261 margin=5.551; split fraction/run=0.257/48; outer edges=4/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.998,0.558,0.773/L523=2.422,5.282,5.946/L524=8.704,0.899,1.431/L525=1.095,0.997,2.014; peak=L524 margin=2.757; split fraction/run=0.925/144; outer edges=7/714; body=7.0+/-5.5/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
369,540,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.772,0.590,0.875/L260=0.785,0.540,1.755/L261=7.486,5.035,6.802/L262=1.098,0.809,1.599; peak=L261 margin=5.731; split fraction/run=0.280/30; outer edges=7/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.758,0.667,0.810/L523=3.289,5.313,5.703/L524=8.321,0.945,1.420/L525=0.706,0.913,2.013; peak=L524 margin=2.617; split fraction/run=0.888/149; outer edges=6/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
370,541,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.845,0.616,1.029/L260=0.967,0.677,2.019/L261=7.820,5.021,7.198/L262=1.204,0.737,1.568; peak=L261 margin=5.801; split fraction/run=0.196/11; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.814,0.745,0.771/L523=3.987,5.467,5.741/L524=7.734,0.846,1.609/L525=1.029,1.040,1.770; peak=L524 margin=1.993; split fraction/run=0.930/180; outer edges=8/714; body=7.0+/-3.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
371,542,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.890,0.566,0.719/L260=0.822,0.580,1.835/L261=7.618,5.263,6.295/L262=0.965,0.912,1.436; peak=L261 margin=5.783; split fraction/run=0.248/24; outer edges=6/714; body=7.0+/-3.4/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.782,0.628,0.840/L523=5.700,5.215,5.716/L524=9.278,0.798,1.379/L525=0.849,1.005,1.984; peak=L524 margin=3.562; split fraction/run=0.925/154; outer edges=6/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
372,543,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.786,0.608,0.852/L260=0.856,0.584,3.013/L261=7.575,5.245,7.512/L262=1.073,0.902,1.215; peak=L261 margin=4.562; split fraction/run=0.294/24; outer edges=7/616; body=7.0+/-3.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.906,0.598,0.938/L523=3.706,5.484,5.671/L524=7.430,0.848,1.794/L525=0.799,0.702,1.771; peak=L524 margin=1.759; split fraction/run=0.897/181; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
373,544,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.807,0.575,0.778/L260=0.769,0.667,1.908/L261=7.555,5.265,7.042/L262=1.235,0.693,1.404; peak=L261 margin=5.647; split fraction/run=0.192/24; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.825,0.794,0.834/L523=5.387,5.673,5.556/L524=8.642,0.990,1.395/L525=0.682,1.014,1.817; peak=L524 margin=2.968; split fraction/run=0.897/120; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
374,545,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.731,0.704,0.885/L260=0.784,0.622,1.931/L261=7.948,5.179,7.460/L262=1.142,0.636,1.405; peak=L261 margin=6.016; split fraction/run=0.215/24; outer edges=5/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.995,0.531,0.766/L523=4.384,5.430,6.216/L524=8.118,0.946,1.324/L525=1.078,0.854,2.076; peak=L524 margin=1.902; split fraction/run=0.935/183; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
375,546,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.772,0.627,0.751/L260=0.840,0.667,1.713/L261=7.850,5.265,6.868/L262=1.282,0.840,1.419; peak=L261 margin=6.138; split fraction/run=0.192/29; outer edges=7/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.934,0.651,1.022/L523=3.247,5.202,5.919/L524=8.722,0.808,1.311/L525=0.899,0.977,2.163; peak=L524 margin=2.803; split fraction/run=0.930/167; outer edges=7/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
376,547,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.788,0.547,0.704/L260=0.642,0.502,1.364/L261=7.631,5.369,7.487/L262=1.131,0.857,1.701; peak=L261 margin=5.930; split fraction/run=0.117/6; outer edges=7/654; body=7.0+/-4.3/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.739,0.578,0.799/L523=1.848,5.373,5.538/L524=9.774,0.949,1.474/L525=0.962,1.025,2.545; peak=L524 margin=4.236; split fraction/run=0.869/180; outer edges=7/714; body=7.0+/-4.6/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
377,548,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.730,0.565,0.816/L260=1.004,0.564,1.056/L261=7.492,5.349,7.701/L262=1.480,0.809,1.495; peak=L261 margin=6.205; split fraction/run=0.117/13; outer edges=6/714; body=7.0+/-4.5/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.836,0.661,0.831/L523=1.011,4.584,5.328/L524=10.184,1.620,1.553/L525=1.152,1.292,2.372; peak=L524 margin=4.855; split fraction/run=0.841/119; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
378,549,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.908,0.519,0.774/L260=1.096,0.644,1.008/L261=7.557,5.169,7.597/L262=1.261,1.021,1.568; peak=L261 margin=6.029; split fraction/run=0.089/9; outer edges=7/678; body=7.0+/-4.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.893,0.673,0.705/L523=1.019,4.424,6.082/L524=9.993,1.790,1.577/L525=0.780,0.857,2.656; peak=L524 margin=3.911; split fraction/run=0.907/178; outer edges=7/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
379,550,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.870,0.627,0.842/L260=0.745,0.645,1.023/L261=7.355,5.245,7.429/L262=1.324,0.703,1.577; peak=L261 margin=5.852; split fraction/run=0.140/10; outer edges=10/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.801,0.637,0.788/L523=0.943,4.813,5.767/L524=11.234,2.597,1.821/L525=0.808,1.032,2.014; peak=L524 margin=5.467; split fraction/run=0.841/156; outer edges=6/714; body=7.0+/-4.6/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
380,551,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.766,0.762,0.805/L260=0.793,0.659,0.848/L261=8.816,5.140,8.393/L262=1.297,0.579,1.714; peak=L261 margin=7.103; split fraction/run=0.085/7; outer edges=6/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.798,0.630,0.834/L523=0.871,4.399,5.945/L524=10.708,1.713,1.562/L525=1.094,1.244,2.316; peak=L524 margin=4.763; split fraction/run=0.841/169; outer edges=6/714; body=6.0+/-6.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
381,552,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.871,0.678,0.708/L260=0.800,0.600,0.960/L261=8.206,5.408,8.093/L262=1.224,0.823,1.356; peak=L261 margin=6.850; split fraction/run=0.061/6; outer edges=7/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.980,0.513,0.789/L523=1.064,4.704,6.496/L524=10.762,2.629,1.594/L525=1.179,1.192,1.962; peak=L524 margin=4.266; split fraction/run=0.916/142; outer edges=7/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
382,553,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.843,0.645,0.864/L260=1.027,1.008,1.582/L261=8.659,5.302,8.720/L262=1.260,0.957,1.568; peak=L261 margin=7.138; split fraction/run=0.099/7; outer edges=4/675; body=7.0+/-5.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.879,0.593,1.045/L523=1.035,4.317,6.953/L524=10.442,1.957,1.811/L525=1.113,0.937,2.502; peak=L524 margin=3.489; split fraction/run=0.944/139; outer edges=5/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
383,554,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.813,0.536,0.904/L260=0.966,0.745,1.060/L261=8.778,5.344,8.509/L262=1.300,0.766,1.706; peak=L261 margin=7.072; split fraction/run=0.089/6; outer edges=5/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.008,0.600,0.761/L523=0.841,4.171,6.907/L524=10.422,2.425,1.783/L525=1.003,1.119,2.210; peak=L524 margin=3.515; split fraction/run=0.958/160; outer edges=6/714; body=7.0+/-6.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
384,555,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.670,0.622,0.898/L260=0.819,0.703,1.080/L261=8.613,5.164,8.901/L262=1.347,1.039,1.635; peak=L261 margin=7.267; split fraction/run=0.113/5; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.912,0.653,0.928/L523=1.021,4.282,6.545/L524=10.934,1.891,1.795/L525=1.067,0.808,2.011; peak=L524 margin=4.389; split fraction/run=0.883/136; outer edges=8/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
385,556,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.812,0.636,0.787/L260=0.952,0.918,1.316/L261=8.924,5.656,8.208/L262=1.369,0.796,1.855; peak=L261 margin=7.069; split fraction/run=0.089/8; outer edges=5/712; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.808,0.719,0.974/L523=0.936,4.906,6.429/L524=11.437,2.413,1.696/L525=1.224,0.955,1.956; peak=L524 margin=5.008; split fraction/run=0.897/155; outer edges=8/714; body=7.0+/-4.4/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
386,557,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.848,0.701,0.756/L260=0.848,0.882,1.070/L261=9.097,5.571,8.593/L262=1.810,0.940,1.791; peak=L261 margin=7.287; split fraction/run=0.080/5; outer edges=5/713; body=7.0+/-5.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.772,0.587,0.903/L523=0.927,4.408,6.066/L524=10.779,2.257,1.501/L525=0.998,1.196,2.104; peak=L524 margin=4.713; split fraction/run=0.883/131; outer edges=8/714; body=7.0+/-4.7/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
387,558,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.980,0.598,0.890/L260=0.876,0.720,1.240/L261=9.476,5.306,8.771/L262=1.260,0.647,1.332; peak=L261 margin=8.144; split fraction/run=0.056/6; outer edges=5/714; body=7.0+/-4.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.818,0.804,0.852/L523=1.031,4.893,7.021/L524=12.236,2.685,2.116/L525=0.946,0.906,1.842; peak=L524 margin=5.216; split fraction/run=0.855/130; outer edges=6/714; body=7.0+/-5.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
