ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
484,2394,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.040/0.040/0.013; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L24=20.453/2.455 L25=134.847/36.872 L26=134.367/40.347 L259=47.155/13.698 L260=26.020/18.249 L261=12.627/0.950 L262=11.958/0.709,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.039/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=68.842/59.169 L288=138.880/40.501 L289=135.216/40.686 L521=48.055/13.656 L522=45.470/14.680 L523=12.588/0.856 L525=11.958/0.735,522,2,2
485,2395,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.054/0.047/0.054; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=19.311/2.816 L26=134.484/36.886 L27=133.991/40.166 L258=47.848/16.063 L259=48.761/14.356 L260=46.358/14.313 L262=12.550/0.929,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.046/0.039/0.013; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=71.661/58.266 L288=136.348/39.537 L289=133.783/40.646 L521=47.991/14.318 L522=46.355/14.202 L523=12.972/0.993 L525=11.952/0.737,522,3,2
486,2396,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.080/0.047/0.033; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=19.877/2.518 L26=135.083/37.194 L27=133.948/39.855 L258=48.888/15.384 L259=48.969/14.812 L260=47.481/14.295 L262=12.363/0.882,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.052/0.032/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=61.856/58.323 L288=137.158/39.465 L289=134.231/40.627 L521=47.678/14.779 L522=45.970/13.313 L523=12.755/0.830 L525=12.094/0.738,522,3,2
487,2397,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.040/0.034/0.067; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=19.272/2.278 L26=134.203/36.835 L27=133.630/39.856 L258=47.486/15.280 L259=47.786/14.039 L260=45.856/13.803 L262=11.941/0.928,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.039/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=61.938/58.828 L288=136.655/40.890 L289=133.723/40.759 L521=48.531/13.572 L522=46.650/14.533 L523=13.027/0.993 L525=12.339/0.780,522,3,2
488,2398,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.061/0.047/0.041; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.731/2.254 L26=134.705/37.516 L27=133.155/39.080 L258=48.175/15.573 L259=48.431/14.862 L260=46.888/14.314 L262=12.289/0.930,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.059/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=26.770/41.480 L288=137.223/37.805 L289=134.953/39.948 L521=47.706/13.947 L522=47.153/13.569 L523=12.242/0.860 L525=12.169/0.702,522,3,2
489,2399,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.053/0.040/0.033; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.655/2.019 L26=135.117/37.435 L27=133.812/39.274 L258=48.416/14.541 L259=47.923/14.078 L260=46.741/14.642 L262=12.723/0.900,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.053/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=32.408/44.976 L288=139.092/37.685 L289=135.383/39.770 L521=48.125/14.395 L522=46.731/14.403 L523=12.706/0.900 L525=12.022/0.768,522,3,2
490,2400,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.047/0.034/0.014; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=21.067/2.110 L26=136.430/36.989 L27=135.644/40.035 L259=48.894/14.883 L260=47.587/14.151 L261=26.972/19.790 L262=12.647/0.875,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.059/0.053/0.013; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=28.480/40.687 L288=140.016/37.277 L289=138.031/39.242 L521=47.714/14.885 L522=46.889/13.889 L523=13.045/0.948 L525=12.381/0.717,522,3,2
491,2401,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.054/0.027/0.034; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=22.006/2.207 L26=137.042/36.486 L27=136.495/40.059 L258=46.480/14.162 L259=47.583/15.740 L260=47.572/13.588 L262=13.023/0.883,259,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.066/0.033/0.007; direct edge candidate=L521; body edge positions=23/712; magnified raw rows resolve L521; row Y(mean/std) L287=33.094/45.552 L288=140.920/36.711 L289=137.559/39.870 L520=46.938/14.293 L521=47.958/13.954 L522=46.641/15.279 L525=12.458/0.701,521,3,2
492,2402,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.062/0.034/0.021; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.484/2.515 L26=137.020/36.826 L27=135.884/39.224 L258=46.255/14.115 L259=48.652/14.132 L260=48.480/13.994 L262=12.933/0.941,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.059/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=24.036/35.887 L288=140.852/36.201 L289=138.566/39.559 L521=46.664/15.023 L522=47.223/13.500 L523=12.514/0.859 L525=12.239/0.703,522,3,2
493,2403,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.042/0.042/0.048; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.177/2.227 L26=135.780/36.818 L27=135.988/38.694 L258=47.172/13.779 L259=48.169/14.611 L260=49.372/14.182 L262=12.997/0.954,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.045/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=22.845/35.553 L288=140.188/36.208 L289=139.352/39.190 L521=46.327/15.087 L522=47.617/13.889 L523=12.394/0.883 L525=11.942/0.723,522,3,2
494,2404,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.048/0.041/0.034; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=21.223/2.609 L26=135.973/37.239 L27=136.528/38.888 L259=48.656/13.852 L260=49.494/14.619 L261=26.602/18.891 L262=12.745/1.003,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.059/0.053/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=53.494/57.773 L288=140.881/39.109 L289=140.228/39.268 L521=49.120/14.595 L522=49.711/14.287 L523=12.812/0.866 L525=12.170/0.692,522,3,2
495,2405,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.041/0.047; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.947/2.162 L26=137.275/36.853 L27=137.156/38.570 L258=48.261/13.859 L259=49.944/15.140 L260=49.489/14.969 L262=12.698/0.921,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.065/0.058/0.000; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=55.030/59.184 L288=141.789/39.978 L289=140.377/40.232 L521=49.489/14.234 L522=49.866/14.301 L523=12.706/0.879 L525=12.397/0.668,522,3,2
496,2406,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.048/0.041; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=20.328/2.270 L26=137.409/36.895 L27=137.405/38.476 L259=49.686/13.789 L260=48.802/14.796 L261=26.369/18.985 L262=12.231/0.882,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.058/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=22.527/35.541 L288=139.347/37.543 L289=138.267/38.665 L521=49.359/13.308 L522=49.983/15.299 L523=12.613/0.850 L525=12.192/0.688,522,3,2
497,2407,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.041/0.034; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=20.939/2.319 L26=137.409/35.854 L27=137.125/39.175 L259=49.250/14.564 L260=50.336/14.929 L261=25.367/17.423 L262=12.320/0.901,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.053/0.066/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.314/41.679 L288=141.136/37.882 L289=139.922/38.710 L521=48.323/14.301 L522=48.430/15.211 L523=12.941/0.898 L525=12.158/0.730,522,3,2
498,2408,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.041/0.054; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.684/2.110 L26=137.064/36.614 L27=137.167/39.022 L258=48.375/13.329 L259=49.105/14.708 L260=50.217/15.126 L262=12.941/1.003,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.052/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=28.619/42.182 L288=141.795/37.477 L289=140.327/38.516 L521=49.305/14.152 L522=49.678/15.689 L523=12.822/0.932 L525=12.128/0.739,522,3,2
499,2409,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.034/0.048; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=22.266/2.243 L26=137.270/35.670 L27=137.912/39.173 L258=47.717/13.843 L259=49.234/15.330 L260=49.967/15.441 L262=12.519/0.925,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.071/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=28.308/41.966 L288=141.938/36.592 L289=140.319/38.893 L521=49.467/15.732 L522=50.416/16.091 L523=12.714/0.909 L525=12.019/0.716,522,3,2
500,2410,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.047/0.040; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=22.280/2.105 L26=138.834/35.562 L27=137.923/39.176 L259=49.122/15.463 L260=50.444/15.516 L261=25.720/18.041 L262=12.802/0.955,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.026/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=23.562/35.477 L288=142.450/37.073 L289=141.002/38.852 L521=49.491/15.476 L522=50.548/15.939 L523=12.466/0.911 L525=12.111/0.708,522,3,2
501,2411,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.048/0.068; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.369/2.298 L26=138.458/35.906 L27=138.219/39.264 L258=47.289/14.272 L259=48.586/14.833 L260=49.987/15.790 L262=12.722/0.942,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.045/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.591/42.192 L288=140.577/36.647 L289=140.061/39.215 L521=48.423/14.193 L522=49.361/15.880 L523=12.988/0.952 L525=12.281/0.717,522,3,2
502,2412,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.048/0.061; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=22.127/2.213 L26=138.912/35.474 L27=138.220/39.216 L258=47.356/14.418 L259=48.555/14.417 L260=50.462/15.669 L262=12.944/0.925,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.051/0.038/0.006; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=27.891/40.203 L288=142.769/35.005 L289=140.794/39.057 L521=48.778/14.921 L522=50.045/15.833 L523=12.989/0.921 L525=12.127/0.732,522,3,2
503,2413,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.034/0.054; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.620/2.034 L26=139.119/34.623 L27=138.325/39.000 L258=47.731/13.657 L259=48.380/14.315 L260=49.389/15.506 L262=12.714/0.948,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.045/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.617/41.654 L288=142.167/35.672 L289=139.992/38.665 L521=49.581/14.738 L522=50.333/16.032 L523=12.252/0.861 L525=12.123/0.702,522,3,2
504,2414,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.048/0.034; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L25=22.620/2.336 L26=139.350/34.315 L27=137.705/38.560 L259=48.800/14.123 L260=50.189/15.703 L261=24.939/17.128 L262=12.878/0.905,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.033/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=28.641/41.755 L288=143.927/35.430 L289=141.523/39.738 L521=49.192/14.430 L522=49.800/15.586 L523=12.617/0.869 L525=12.277/0.687,522,3,2
505,2415,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.048/0.041/0.041; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.150/2.139 L26=139.363/34.310 L27=137.091/38.738 L258=48.242/12.788 L259=48.906/13.836 L260=50.505/14.885 L262=12.727/0.977,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.045/0.045/0.013; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=28.292/41.461 L288=143.412/35.520 L289=140.530/39.142 L521=48.317/14.260 L522=50.409/14.569 L523=13.089/0.866 L525=12.591/0.719,522,3,2
506,2416,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.034/0.054; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=22.300/2.044 L26=140.316/33.391 L27=138.594/38.930 L258=48.286/12.537 L259=49.061/13.802 L260=50.358/14.610 L262=12.719/0.896,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.039/0.006; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=27.461/41.298 L288=142.022/35.289 L289=139.984/38.167 L521=48.930/13.380 L522=50.194/13.903 L523=12.556/0.855 L525=12.052/0.730,522,3,2
507,2417,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.048/0.048; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=21.777/2.375 L26=138.828/34.266 L27=137.228/38.521 L259=49.773/12.926 L260=50.998/14.679 L261=25.311/17.484 L262=12.772/0.917,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.039/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=33.047/45.426 L288=142.547/35.446 L289=139.497/39.311 L521=48.423/12.982 L522=49.381/15.070 L523=12.366/0.865 L525=12.222/0.723,522,3,2
508,2418,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.041/0.048; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L25=20.587/1.924 L26=138.366/33.763 L27=137.284/38.891 L259=48.867/13.606 L260=50.114/13.440 L261=25.528/17.868 L262=12.875/0.945,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.033/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=22.297/35.444 L288=141.863/34.789 L289=139.175/38.490 L521=49.400/13.405 L522=50.575/14.278 L523=13.092/0.989 L525=12.353/0.647,522,3,2
509,2419,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.048/0.062; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.619/2.139 L26=139.287/33.163 L27=137.867/38.991 L258=48.422/11.974 L259=48.883/13.192 L260=50.050/13.731 L262=12.894/0.841,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.033/0.033/0.007; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=27.173/40.662 L288=142.902/35.514 L289=140.283/38.961 L521=49.739/14.122 L522=50.220/16.516 L523=13.119/0.885 L525=12.317/0.706,522,3,2
510,2420,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.034/0.034; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.473/2.458 L26=139.989/33.365 L27=138.442/38.442 L258=48.413/12.691 L259=48.519/13.935 L260=51.997/17.182 L262=13.034/0.858,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.026/0.000; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.292/41.526 L288=141.975/35.034 L289=139.453/39.080 L521=50.561/16.935 L522=53.430/19.466 L523=13.114/0.907 L525=12.434/0.682,522,3,2
511,2421,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.041/0.048; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.289/2.422 L26=140.025/33.110 L27=138.037/38.297 L258=49.595/14.481 L259=50.794/16.810 L260=53.997/19.928 L262=12.864/0.845,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.038/0.006; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=27.436/42.163 L288=142.453/34.371 L289=139.469/38.942 L521=51.627/20.433 L522=53.300/20.848 L523=12.484/0.905 L525=12.236/0.706,522,3,2
512,2422,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.041/0.041; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L25=20.762/2.433 L26=138.242/33.077 L27=136.688/38.067 L259=51.019/17.285 L260=53.837/19.808 L261=25.420/17.642 L262=12.506/0.855,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.039/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=63.934/59.711 L288=143.150/36.475 L289=139.669/39.751 L521=51.866/19.075 L522=53.559/20.894 L523=13.059/0.930 L525=12.167/0.646,522,3,2
513,2423,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.041/0.041; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L25=20.480/2.638 L26=139.097/33.258 L27=137.648/37.214 L259=51.036/17.927 L260=53.678/21.129 L261=25.991/17.701 L262=12.827/0.864,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.039/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=68.334/58.783 L288=143.147/37.265 L289=139.628/39.743 L521=52.125/18.817 L522=54.284/21.056 L523=12.569/0.931 L525=12.052/0.735,522,3,2
514,2424,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.040/0.060/0.007; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=19.909/2.458 L25=139.625/33.718 L26=138.120/38.097 L259=54.575/20.470 L260=25.209/16.991 L261=12.827/1.000 L262=12.172/0.702,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.052/0.006; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=68.359/58.914 L288=142.231/36.788 L289=139.036/39.706 L521=51.958/19.804 L522=53.288/20.944 L523=12.586/0.862 L525=12.214/0.668,522,2,2
515,2425,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.027/0.041; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=19.220/2.198 L26=137.272/33.954 L27=135.741/38.023 L258=50.780/21.605 L259=52.066/19.452 L260=54.222/20.288 L262=12.711/0.942,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.039/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=73.447/59.252 L288=141.884/38.327 L289=138.903/39.165 L521=52.425/22.037 L522=53.550/21.232 L523=12.691/0.928 L525=11.941/0.733,522,3,2
516,2426,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.055/0.041/0.048; direct edge candidate=L259; body edge positions=23/713; magnified raw rows resolve L259; row Y(mean/std) L25=19.158/2.396 L26=137.256/34.735 L27=136.494/38.603 L258=50.073/21.523 L259=52.587/21.305 L260=53.678/22.058 L262=12.633/0.941,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.058/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=62.839/59.626 L288=140.252/38.857 L289=139.338/39.928 L521=54.497/21.977 L522=55.491/22.117 L523=12.598/0.918 L525=12.037/0.697,522,3,2
517,2427,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.027/0.034/0.048; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=19.808/2.277 L26=136.836/35.010 L27=136.305/38.512 L258=50.664/21.601 L259=54.311/23.530 L260=56.136/22.821 L262=12.887/1.009,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.045/0.006; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=63.023/59.347 L288=140.170/38.472 L289=138.867/39.385 L521=56.373/23.819 L522=56.191/22.329 L523=12.948/0.915 L525=12.172/0.699,522,3,2
518,2428,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.034/0.061; direct edge candidate=L259; body edge positions=23/713; magnified raw rows resolve L259; row Y(mean/std) L25=22.027/2.035 L26=138.036/35.135 L27=138.680/39.246 L258=51.631/20.656 L259=53.934/22.256 L260=55.534/21.309 L262=13.162/1.032,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.032/0.039/0.013; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=27.994/40.992 L288=140.531/36.536 L289=139.769/38.723 L521=52.587/20.178 L522=52.756/20.945 L523=12.933/0.919 L525=12.352/0.735,522,3,2
