capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_onset_line,switch_onset_line,previous_switch_line,switch_line,dp,ds,previous_reference_changed,previous_change_kind,raw_previous_rows,raw_rows
w_300s,56,13556,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=109.453/31.429 L522=82.205/36.279 L523=9.911/0.967 L525=8.853/0.936,L286=108.575/32.234 L522=81.119/35.305 L523=9.998/1.144 L525=8.919/0.973
w_300s,57,13557,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.048/31.651 L259=84.269/36.173 L260=48.561/41.733 L262=10.831/1.043,L23=111.950/30.297 L259=82.564/35.452 L260=47.464/42.300 L262=10.978/1.023
w_300s,57,13557,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=108.575/32.234 L522=81.119/35.305 L523=9.998/1.144 L525=8.919/0.973,L286=112.700/31.756 L522=80.067/35.782 L523=10.170/1.003 L525=9.458/0.985
w_300s,58,13558,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.950/30.297 L259=82.564/35.452 L260=47.464/42.300 L262=10.978/1.023,L23=113.509/30.928 L259=81.431/35.635 L260=44.934/41.888 L262=11.037/1.026
w_300s,58,13558,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=112.700/31.756 L522=80.067/35.782 L523=10.170/1.003 L525=9.458/0.985,L286=109.961/31.541 L521=81.961/36.142 L522=79.134/36.383 L525=9.606/0.958
w_300s,59,13559,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=113.509/30.928 L259=81.431/35.635 L260=44.934/41.888 L262=11.037/1.026,L23=113.056/30.639 L259=79.108/36.011 L260=40.123/40.878 L262=10.950/1.065
w_300s,59,13559,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=109.961/31.541 L521=81.961/36.142 L522=79.134/36.383 L525=9.606/0.958,L286=113.150/32.134 L521=81.591/36.876 L522=77.469/37.805 L525=10.030/0.929
w_300s,60,13560,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=113.056/30.639 L259=79.108/36.011 L260=40.123/40.878 L262=10.950/1.065,L23=111.742/31.714 L259=79.683/36.344 L260=41.233/41.350 L262=11.294/1.055
w_300s,60,13560,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=113.150/32.134 L521=81.591/36.876 L522=77.469/37.805 L525=10.030/0.929,L286=112.269/32.518 L521=78.384/35.801 L522=74.348/36.458 L525=10.022/0.884
w_300s,61,13561,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.742/31.714 L259=79.683/36.344 L260=41.233/41.350 L262=11.294/1.055,L23=112.317/31.663 L259=76.727/37.108 L260=41.861/42.848 L262=11.062/0.952
w_300s,61,13561,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.269/32.518 L521=78.384/35.801 L522=74.348/36.458 L525=10.022/0.884,L286=111.450/32.245 L521=75.639/37.550 L522=75.544/37.672 L525=10.011/0.914
w_300s,62,13562,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.317/31.663 L259=76.727/37.108 L260=41.861/42.848 L262=11.062/0.952,L23=112.797/30.991 L259=80.705/37.967 L260=41.647/42.144 L262=10.927/0.952
w_300s,62,13562,2,286,286,522,522,522,522,0,0,yes,readout_change,L286=111.450/32.245 L521=75.639/37.550 L522=75.544/37.672 L525=10.011/0.914,L286=110.302/31.005 L521=79.578/37.855 L522=79.103/36.597 L525=9.823/0.950
w_300s,63,13563,1,23,24,260,261,260,261,1,1,yes,raster_change,L23=112.797/30.991 L259=80.705/37.967 L260=41.647/42.144 L262=10.927/0.952,L24=114.861/31.556 L260=81.144/37.954 L261=42.050/44.554 L262=11.306/0.873
w_300s,63,13563,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=110.302/31.005 L521=79.578/37.855 L522=79.103/36.597 L525=9.823/0.950,L286=113.306/31.440 L521=78.412/36.555 L522=78.564/37.264 L525=10.213/0.936
w_300s,64,13564,1,24,23,261,260,261,260,-1,-1,yes,raster_change,L24=114.861/31.556 L260=81.144/37.954 L261=42.050/44.554 L262=11.306/0.873,L23=117.231/30.291 L259=82.180/37.519 L260=42.194/43.073 L262=11.111/0.920
w_300s,64,13564,2,286,286,522,523,522,523,0,1,yes,raster_change,L286=113.306/31.440 L521=78.412/36.555 L522=78.564/37.264 L525=10.213/0.936,L286=111.444/32.090 L522=80.458/36.868 L523=10.664/0.926 L525=10.356/0.767
w_300s,65,13565,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=117.231/30.291 L259=82.180/37.519 L260=42.194/43.073 L262=11.111/0.920,L23=113.220/30.985 L259=80.198/36.989 L260=40.655/42.395 L262=11.028/0.947
w_300s,65,13565,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=111.444/32.090 L522=80.458/36.868 L523=10.664/0.926 L525=10.356/0.767,L286=113.638/31.435 L521=78.389/36.465 L522=79.320/37.414 L525=10.620/0.820
w_300s,66,13566,1,23,24,260,261,260,261,1,1,yes,raster_change,L23=113.220/30.985 L259=80.198/36.989 L260=40.655/42.395 L262=11.028/0.947,L24=115.777/30.746 L260=81.245/37.497 L261=37.741/41.800 L262=10.808/0.993
w_300s,66,13566,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=113.638/31.435 L521=78.389/36.465 L522=79.320/37.414 L525=10.620/0.820,L286=112.859/32.089 L521=81.652/37.728 L522=80.322/35.868 L525=10.458/0.939
w_300s,67,13567,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=115.777/30.746 L260=81.245/37.497 L261=37.741/41.800 L262=10.808/0.993,L24=112.320/31.812 L260=82.627/36.963 L261=40.373/45.100 L262=10.844/1.068
w_300s,67,13567,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.859/32.089 L521=81.652/37.728 L522=80.322/35.868 L525=10.458/0.939,L286=112.539/32.829 L521=81.888/36.405 L522=82.517/38.264 L525=10.458/0.897
w_300s,68,13568,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=112.320/31.812 L260=82.627/36.963 L261=40.373/45.100 L262=10.844/1.068,L24=114.489/32.242 L260=85.037/38.130 L261=39.645/43.525 L262=10.853/1.013
w_300s,68,13568,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.539/32.829 L521=81.888/36.405 L522=82.517/38.264 L525=10.458/0.897,L286=112.417/32.311 L521=82.972/38.877 L522=83.763/36.622 L525=10.159/0.910
w_300s,69,13569,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=114.489/32.242 L260=85.037/38.130 L261=39.645/43.525 L262=10.853/1.013,L24=115.559/31.890 L260=83.430/36.713 L261=39.597/44.812 L262=10.770/1.056
w_300s,69,13569,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.417/32.311 L521=82.972/38.877 L522=83.763/36.622 L525=10.159/0.910,L286=112.580/31.368 L521=84.842/36.531 L522=80.688/37.975 L525=10.139/0.959
w_300s,70,13570,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=115.559/31.890 L260=83.430/36.713 L261=39.597/44.812 L262=10.770/1.056,L24=114.884/31.358 L260=85.239/37.171 L261=38.728/45.214 L262=10.736/1.091
w_300s,70,13570,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.580/31.368 L521=84.842/36.531 L522=80.688/37.975 L525=10.139/0.959,L286=111.250/32.557 L521=84.206/37.748 L522=77.883/38.730 L525=10.412/1.002
w_300s,71,13571,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=114.884/31.358 L260=85.239/37.171 L261=38.728/45.214 L262=10.736/1.091,L24=114.161/31.078 L260=85.136/36.477 L261=39.942/46.168 L262=10.970/0.978
w_300s,71,13571,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=111.250/32.557 L521=84.206/37.748 L522=77.883/38.730 L525=10.412/1.002,L286=112.286/30.630 L521=85.452/37.063 L522=79.430/38.045 L525=10.442/0.908
w_300s,72,13572,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=114.161/31.078 L260=85.136/36.477 L261=39.942/46.168 L262=10.970/0.978,L24=114.534/31.076 L260=87.605/37.210 L261=39.581/45.675 L262=10.956/0.956
w_300s,72,13572,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=112.286/30.630 L521=85.452/37.063 L522=79.430/38.045 L525=10.442/0.908,L286=113.864/30.879 L521=83.683/36.752 L522=82.850/36.550 L525=10.491/0.912
w_300s,73,13573,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=114.534/31.076 L260=87.605/37.210 L261=39.581/45.675 L262=10.956/0.956,L24=111.055/31.379 L260=82.834/35.874 L261=59.195/40.214 L262=10.989/0.954
w_300s,73,13573,2,286,286,522,523,522,523,0,1,yes,raster_change,L286=113.864/30.879 L521=83.683/36.752 L522=82.850/36.550 L525=10.491/0.912,L286=108.642/30.593 L522=83.686/36.802 L523=43.175/43.148 L525=10.762/0.864
w_300s,74,13574,1,24,23,261,261,261,261,-1,0,no,no_previous_change,L24=111.055/31.379 L260=82.834/35.874 L261=59.195/40.214 L262=10.989/0.954,L23=109.439/32.024 L260=83.425/36.117 L261=10.755/0.874 L262=11.089/0.944
w_300s,74,13574,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=108.642/30.593 L522=83.686/36.802 L523=43.175/43.148 L525=10.762/0.864,L286=111.350/30.782 L522=84.088/36.314 L523=71.558/38.942 L525=10.730/0.861
w_300s,75,13575,1,23,24,261,262,261,none,1,none,yes,raster_change,L23=109.439/32.024 L260=83.425/36.117 L261=10.755/0.874 L262=11.089/0.944,L24=111.688/30.825 L261=85.381/35.857 L262=22.228/33.573
w_300s,75,13575,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=111.350/30.782 L522=84.088/36.314 L523=71.558/38.942 L525=10.730/0.861,L286=110.552/32.251 L521=84.477/36.699 L522=58.359/39.419 L525=10.611/0.760
w_300s,76,13576,1,24,23,262,261,none,261,-1,unmeasurable,yes,raster_change,L24=111.688/30.825 L261=85.381/35.857 L262=22.228/33.573,L23=111.369/31.411 L260=84.030/36.456 L261=16.195/24.272 L262=10.887/0.942
w_300s,76,13576,2,286,286,522,524,522,524,0,2,yes,raster_change,L286=110.552/32.251 L521=84.477/36.699 L522=58.359/39.419 L525=10.611/0.760,L286=111.463/31.453 L523=83.853/36.538 L524=16.166/24.329 L525=10.841/0.981
w_300s,77,13577,1,23,23,261,261,261,261,0,0,no,no_previous_change,L23=111.369/31.411 L260=84.030/36.456 L261=16.195/24.272 L262=10.887/0.942,L23=111.114/31.394 L260=83.961/36.541 L261=16.236/24.352 L262=10.936/0.973
w_300s,77,13577,2,286,286,524,522,524,522,0,-2,yes,raster_change,L286=111.463/31.453 L523=83.853/36.538 L524=16.166/24.329 L525=10.841/0.981,L286=110.084/31.346 L521=85.853/37.210 L522=58.456/41.489 L525=10.327/0.805
w_300s,78,13578,1,23,23,261,259,261,259,0,-2,yes,raster_change,L23=111.114/31.394 L260=83.961/36.541 L261=16.236/24.352 L262=10.936/0.973,L23=111.156/32.295 L258=86.505/35.583 L259=51.759/42.515 L262=10.689/0.825
w_300s,78,13578,2,286,286,522,523,522,523,0,1,yes,raster_change,L286=110.084/31.346 L521=85.853/37.210 L522=58.456/41.489 L525=10.327/0.805,L286=110.812/31.639 L522=82.327/37.037 L523=10.220/0.930 L525=10.031/0.955
w_300s,79,13579,1,23,23,259,260,259,260,0,1,no,no_previous_change,L23=111.156/32.295 L258=86.505/35.583 L259=51.759/42.515 L262=10.689/0.825,L23=111.905/30.473 L259=89.139/37.349 L260=50.380/44.699 L262=11.292/0.983
w_300s,79,13579,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=110.812/31.639 L522=82.327/37.037 L523=10.220/0.930 L525=10.031/0.955,L286=110.600/32.529 L522=87.495/36.433 L523=10.119/0.943 L525=10.275/0.898
w_300s,80,13580,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.905/30.473 L259=89.139/37.349 L260=50.380/44.699 L262=11.292/0.983,L23=111.564/31.578 L259=85.580/36.680 L260=45.702/43.998 L262=11.333/0.891
w_300s,80,13580,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=110.600/32.529 L522=87.495/36.433 L523=10.119/0.943 L525=10.275/0.898,L286=108.872/31.276 L521=86.534/37.157 L522=86.298/37.973 L525=10.294/0.923
w_300s,81,13581,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.564/31.578 L259=85.580/36.680 L260=45.702/43.998 L262=11.333/0.891,L23=112.802/31.093 L259=86.198/36.692 L260=44.767/46.122 L262=11.395/0.936
w_300s,81,13581,2,286,286,522,523,522,523,0,1,yes,raster_change,L286=108.872/31.276 L521=86.534/37.157 L522=86.298/37.973 L525=10.294/0.923,L286=109.958/31.416 L522=86.097/36.856 L523=10.708/0.946 L525=10.456/0.921
w_300s,82,13582,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.802/31.093 L259=86.198/36.692 L260=44.767/46.122 L262=11.395/0.936,L23=111.527/31.230 L259=89.167/36.495 L260=41.675/44.946 L262=11.405/0.934
w_300s,82,13582,2,286,286,523,522,523,522,0,-1,yes,raster_change,L286=109.958/31.416 L522=86.097/36.856 L523=10.708/0.946 L525=10.456/0.921,L286=114.191/31.597 L521=87.823/36.944 L522=85.825/38.359 L525=10.537/0.832
w_300s,83,13583,1,23,24,260,261,260,261,1,1,yes,raster_change,L23=111.527/31.230 L259=89.167/36.495 L260=41.675/44.946 L262=11.405/0.934,L24=111.253/32.222 L260=87.205/37.261 L261=42.098/46.700 L262=11.061/0.966
w_300s,83,13583,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=114.191/31.597 L521=87.823/36.944 L522=85.825/38.359 L525=10.537/0.832,L286=109.428/31.260 L521=87.042/36.681 L522=83.903/38.207 L525=10.655/0.909
w_300s,84,13584,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=111.253/32.222 L260=87.205/37.261 L261=42.098/46.700 L262=11.061/0.966,L24=111.672/31.831 L260=91.125/36.329 L261=37.289/44.984 L262=10.789/0.931
w_300s,84,13584,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=109.428/31.260 L521=87.042/36.681 L522=83.903/38.207 L525=10.655/0.909,L286=111.055/31.801 L521=88.511/36.501 L522=78.244/38.713 L525=10.603/0.931
w_300s,85,13585,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=111.672/31.831 L260=91.125/36.329 L261=37.289/44.984 L262=10.789/0.931,L24=113.358/30.506 L260=87.009/37.196 L261=36.031/44.504 L262=10.787/0.948
w_300s,85,13585,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=111.055/31.801 L521=88.511/36.501 L522=78.244/38.713 L525=10.603/0.931,L286=109.178/32.744 L521=87.214/36.906 L522=70.787/39.221 L525=10.527/0.920
w_300s,86,13586,1,24,25,261,262,261,none,1,none,yes,raster_change,L24=113.358/30.506 L260=87.009/37.196 L261=36.031/44.504 L262=10.787/0.948,L25=111.409/31.389 L261=92.859/36.438 L262=27.925/41.636
w_300s,86,13586,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=109.178/32.744 L521=87.214/36.906 L522=70.787/39.221 L525=10.527/0.920,L286=112.395/31.543 L521=87.344/36.092 L522=61.461/39.593 L525=10.359/0.838
w_300s,87,13587,1,25,24,262,261,none,261,-1,unmeasurable,no,no_previous_change,L25=111.409/31.389 L261=92.859/36.438 L262=27.925/41.636,L24=114.647/31.300 L260=86.964/37.026 L261=20.569/31.606 L262=11.177/0.999
w_300s,87,13587,2,286,286,522,524,522,524,0,2,yes,raster_change,L286=112.395/31.543 L521=87.344/36.092 L522=61.461/39.593 L525=10.359/0.838,L286=5.456/4.131 L523=91.936/36.734 L524=16.077/22.780 L525=11.463/0.966
w_300s,88,13588,1,24,23,261,260,261,260,-1,-1,no,no_previous_change,L24=114.647/31.300 L260=86.964/37.026 L261=20.569/31.606 L262=11.177/0.999,L23=110.686/31.029 L259=87.420/35.939 L260=55.723/40.786 L262=11.305/0.955
w_300s,88,13588,2,286,286,524,523,524,523,0,-1,no,no_previous_change,L286=5.456/4.131 L523=91.936/36.734 L524=16.077/22.780 L525=11.463/0.966,L286=111.923/31.816 L522=90.448/36.983 L523=14.734/19.984 L525=11.142/0.922
w_300s,89,13589,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=110.686/31.029 L259=87.420/35.939 L260=55.723/40.786 L262=11.305/0.955,L23=111.275/30.759 L259=87.400/37.865 L260=57.514/42.359 L262=10.952/0.882
w_300s,89,13589,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.923/31.816 L522=90.448/36.983 L523=14.734/19.984 L525=11.142/0.922,L286=111.492/30.785 L522=87.661/37.849 L523=57.723/42.260 L525=11.188/0.993
w_300s,90,13590,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.275/30.759 L259=87.400/37.865 L260=57.514/42.359 L262=10.952/0.882,L23=111.395/30.717 L259=87.658/37.864 L260=57.769/42.414 L262=11.292/0.884
w_300s,90,13590,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.492/30.785 L522=87.661/37.849 L523=57.723/42.260 L525=11.188/0.993,L286=111.839/31.298 L522=92.192/35.790 L523=14.431/18.855 L525=11.175/0.960
w_300s,91,13591,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.395/30.717 L259=87.658/37.864 L260=57.769/42.414 L262=11.292/0.884,L23=110.556/30.713 L259=88.684/36.479 L260=57.417/41.912 L262=11.092/0.978
w_300s,91,13591,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.839/31.298 L522=92.192/35.790 L523=14.431/18.855 L525=11.175/0.960,L286=114.044/31.076 L522=90.372/36.913 L523=15.203/20.934 L525=11.488/0.896
w_300s,92,13592,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=110.556/30.713 L259=88.684/36.479 L260=57.417/41.912 L262=11.092/0.978,L23=111.627/29.951 L259=88.780/36.631 L260=59.862/40.373 L262=11.181/0.972
w_300s,92,13592,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=114.044/31.076 L522=90.372/36.913 L523=15.203/20.934 L525=11.488/0.896,L286=111.994/32.272 L522=91.466/36.803 L523=17.166/26.077 L525=11.130/0.884
w_300s,93,13593,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.627/29.951 L259=88.780/36.631 L260=59.862/40.373 L262=11.181/0.972,L23=111.517/31.199 L259=89.005/36.164 L260=60.202/41.530 L262=10.950/0.921
w_300s,93,13593,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.994/32.272 L522=91.466/36.803 L523=17.166/26.077 L525=11.130/0.884,L286=110.909/32.016 L522=91.912/37.385 L523=17.709/27.091 L525=11.408/0.916
w_300s,94,13594,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=111.517/31.199 L259=89.005/36.164 L260=60.202/41.530 L262=10.950/0.921,L23=112.383/31.140 L259=87.730/37.081 L260=58.919/40.705 L262=11.423/0.947
w_300s,94,13594,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=110.909/32.016 L522=91.912/37.385 L523=17.709/27.091 L525=11.408/0.916,L286=112.287/31.415 L522=91.072/36.892 L523=15.919/24.092 L525=11.073/0.858
w_300s,95,13595,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.383/31.140 L259=87.730/37.081 L260=58.919/40.705 L262=11.423/0.947,L23=112.536/30.050 L259=90.700/35.451 L260=60.608/42.158 L262=11.248/0.956
w_300s,95,13595,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=112.287/31.415 L522=91.072/36.892 L523=15.919/24.092 L525=11.073/0.858,L286=111.828/32.236 L522=91.609/37.480 L523=16.814/25.683 L525=11.395/0.926
w_300s,96,13596,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.536/30.050 L259=90.700/35.451 L260=60.608/42.158 L262=11.248/0.956,L23=110.839/31.696 L259=89.419/36.668 L260=59.178/40.604 L262=11.100/0.993
w_300s,96,13596,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.828/32.236 L522=91.609/37.480 L523=16.814/25.683 L525=11.395/0.926,L286=111.789/31.739 L522=92.091/37.189 L523=18.470/28.869 L525=11.406/0.931
w_300s,97,13597,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=110.839/31.696 L259=89.419/36.668 L260=59.178/40.604 L262=11.100/0.993,L23=109.811/30.892 L259=88.031/36.182 L260=58.800/39.080 L262=11.155/0.992
w_300s,97,13597,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=111.789/31.739 L522=92.091/37.189 L523=18.470/28.869 L525=11.406/0.931,L286=112.950/32.096 L522=92.706/36.838 L523=21.667/34.040 L525=11.494/0.925
w_300s,98,13598,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=109.811/30.892 L259=88.031/36.182 L260=58.800/39.080 L262=11.155/0.992,L23=110.972/31.169 L259=91.150/37.864 L260=62.034/39.851 L262=11.261/0.966
w_300s,98,13598,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=112.950/32.096 L522=92.706/36.838 L523=21.667/34.040 L525=11.494/0.925,L286=117.117/31.767 L522=93.586/37.518 L523=22.172/35.135 L525=11.450/0.964
w_300s,99,13599,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=110.972/31.169 L259=91.150/37.864 L260=62.034/39.851 L262=11.261/0.966,L23=112.906/30.818 L259=91.108/36.920 L260=63.345/40.840 L262=11.169/0.965
w_300s,99,13599,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=117.117/31.767 L522=93.586/37.518 L523=22.172/35.135 L525=11.450/0.964,L286=114.019/31.199 L522=91.592/37.637 L523=25.020/38.887 L525=11.398/0.998
w_300s,100,13600,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.906/30.818 L259=91.108/36.920 L260=63.345/40.840 L262=11.169/0.965,L23=112.295/31.137 L259=93.425/36.350 L260=66.661/41.410 L262=11.380/0.974
w_300s,100,13600,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=114.019/31.199 L522=91.592/37.637 L523=25.020/38.887 L525=11.398/0.998,L286=114.888/30.952 L522=93.716/36.728 L523=11.056/0.891 L525=10.514/0.762
w_300s,101,13601,1,23,23,260,260,260,260,0,0,no,no_previous_change,L23=112.295/31.137 L259=93.425/36.350 L260=66.661/41.410 L262=11.380/0.974,L23=113.237/31.007 L259=91.952/36.478 L260=68.608/38.994 L262=10.994/1.011
w_300s,101,13601,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=114.888/30.952 L522=93.716/36.728 L523=11.056/0.891 L525=10.514/0.762,L286=114.202/31.379 L522=93.020/37.020 L523=10.817/0.851 L525=10.634/0.755
w_300s,102,13602,1,23,23,260,259,260,259,0,-1,no,no_previous_change,L23=113.237/31.007 L259=91.952/36.478 L260=68.608/38.994 L262=10.994/1.011,L23=114.375/32.554 L258=92.525/37.045 L259=66.916/38.570 L262=10.383/0.906
w_300s,102,13602,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=114.202/31.379 L522=93.020/37.020 L523=10.817/0.851 L525=10.634/0.755,L286=114.970/31.430 L522=92.575/36.257 L523=31.144/43.905 L525=10.977/0.877
w_300s,103,13603,1,23,23,259,259,259,259,0,0,no,no_previous_change,L23=114.375/32.554 L258=92.525/37.045 L259=66.916/38.570 L262=10.383/0.906,L23=109.273/31.615 L258=91.341/36.717 L259=66.936/39.435 L262=10.139/0.911
w_300s,103,13603,2,286,286,523,523,523,523,0,0,no,no_previous_change,L286=114.970/31.430 L522=92.575/36.257 L523=31.144/43.905 L525=10.977/0.877,L286=114.573/32.204 L522=93.864/36.477 L523=29.714/42.922 L525=11.317/0.912
w_300s,104,13604,1,23,23,259,259,259,259,0,0,no,no_previous_change,L23=109.273/31.615 L258=91.341/36.717 L259=66.936/39.435 L262=10.139/0.911,L23=111.420/31.520 L258=93.014/37.161 L259=66.078/38.091 L262=10.400/0.958
